,FT101/OUT.CV,FT102/OUT.CV,TT101/OUT.CV,PT101/OUT.CV,FT103/OUT.CV,FT104/OUT.CV,TT102/OUT.CV,FT104/AI2/OUT.CV,PT102/OUT.CV,FIC103/PID1/OUT.CV,FIC103/PID1/SP.CV,FIC104/PID1/OUT.CV,FIC104/PID1/SP.CV,FIC104/PID1/PV.CV
10:00:00,99.54795074,0.008761454,18.37232018,1.155874968,0.003782222,0.009572395,19.13813019,998.3886719,1.129974008,0.0,0.002739133,0.0,0.0,0.009572395
10:00:01,99.42874146,0.008641435,18.37346077,1.155436993,0.003782467,0.00957255,19.13813019,998.3886108,1.12953496,0.0,0.002594983,0.0,0.0,0.00957255
10:00:02,99.46688843,0.008521415,18.3746109,1.154999018,0.003782712,0.009572705,19.13813019,998.3884888,1.129094958,0.0,0.002450833,0.0,0.0,0.009572705
10:00:03,99.40966797,0.008401395,18.37575912,1.154631019,0.003782957,0.009572862,19.13813019,998.3884888,1.128847957,0.0,0.002450833,0.0,0.0,0.009572862
10:00:04,99.29521942,0.008281375,18.37690926,1.15426302,0.003783203,0.009573016,19.27386093,998.3884888,1.128600955,0.0,0.002450833,0.0,0.0,0.009573016
10:00:05,99.24992371,0.008161355,18.37805939,1.15389502,0.003783448,0.009573172,19.27386093,998.3884277,1.128355026,0.0,0.002516356,0.0,0.0,0.009573172
10:00:06,99.20462036,0.008041335,18.37919998,1.153527021,0.003783693,0.009573326,19.27386093,998.3884277,1.128108025,0.0,0.002581879,0.0,0.0,0.009573326
10:00:07,99.19508362,0.007921315,18.38035011,1.153159022,0.003783938,0.009573482,19.27386093,998.3883057,1.127861023,0.0,0.002647401,0.0,0.0,0.009573482
10:00:08,99.09971619,0.007801295,18.38150024,1.152791023,0.003784184,0.009573638,19.27386093,998.3881836,1.127614021,0.0,0.002712924,0.0,0.0,0.009573638
10:00:09,99.0758667,0.007681275,18.38264084,1.152423024,0.003784429,0.009573792,19.27807999,998.3881836,1.127367973,0.0,0.002778447,0.0,0.0,0.009573792
10:00:10,99.01864624,0.007561255,18.38378906,1.153337955,0.003784674,0.009573948,19.28230095,998.3881226,1.127120972,0.0,0.00284397,0.0,0.0,0.009573948
10:00:11,98.96143341,0.007441235,18.38493919,1.152891994,0.003784919,0.009574103,19.28652954,998.3881226,1.12687397,0.0,0.002909492,0.0,0.0,0.009574103
10:00:12,98.90421295,0.007321216,18.38608932,1.152444959,0.003785165,0.009574259,19.2907505,998.3880005,1.126626968,0.0,0.002975015,0.0,0.0,0.009574259
10:00:13,98.87082672,0.007201195,18.38723946,1.151998997,0.00378541,0.009574413,19.29496956,998.3878784,1.12638104,0.0,0.003040537,0.0,0.0,0.009574413
10:00:14,98.83746338,0.007081176,18.38838005,1.151553035,0.003785655,0.009574569,19.48317909,998.3878784,1.126134038,0.0,0.00310606,0.0,0.0,0.009574569
10:00:15,98.80407715,0.006961156,18.38953018,1.151106954,0.0037859,0.009574724,19.48317909,998.3878784,1.125887036,0.0,0.003171583,0.0,0.0,0.009574724
10:00:16,98.74208069,0.006841136,18.39068031,1.150660992,0.003786145,0.00957488,19.48317909,998.3878174,1.125640988,0.0,0.003171583,0.0,0.0,0.00957488
10:00:17,98.70393372,0.006721116,18.39182091,1.150213957,0.003786391,0.009575034,19.48317909,998.3878174,1.125393987,0.0,0.003171583,0.0,0.0,0.009575034
10:00:18,98.70870209,0.006601096,18.39296913,1.149767995,0.003786636,0.00957519,19.48317909,998.3876953,1.125146985,0.0,0.002883283,0.0,0.0,0.00957519
10:00:19,98.71347046,0.006481076,18.39411926,1.149762034,0.003786881,0.009575346,19.16949081,998.3875732,1.124966979,0.0,0.002594983,0.0,0.0,0.009575346
10:00:20,98.76114655,0.006361057,18.39526939,1.149755955,0.003787126,0.009575501,19.16949081,998.3875732,1.124788046,0.0,0.002306682,0.0,0.0,0.009575501
10:00:21,98.86129761,0.006241036,18.39641953,1.149750948,0.003787372,0.009575656,19.16949081,998.3875122,1.12460804,0.0,0.002018382,0.0,0.0,0.009575656
10:00:22,99.09971619,0.006121016,18.39756012,1.149744987,0.003787617,0.009575811,19.16949081,998.3875122,1.124428988,0.0,0.001730082,0.0,0.0,0.009575811
10:00:23,99.65762329,0.006000997,18.39871025,1.149739027,0.003787862,0.009575966,19.16949081,998.3875122,1.124248981,0.0,0.002090457,0.0,0.0,0.009575966
10:00:24,100.0867996,0.005880977,18.39986038,1.15021503,0.003788108,0.009576122,19.45181084,998.3873901,1.124549985,0.0,0.002450832,0.0,0.0,0.009576122
10:00:25,100.2727966,0.005760956,18.40099907,1.150691032,0.003788353,0.009576277,19.45181084,998.3873291,1.124850988,0.0,0.002811208,0.0,0.0,0.009576277
10:00:26,100.3729019,0.005640937,18.4021492,1.151167035,0.003788598,0.009576432,19.45181084,998.3873291,1.125152946,0.0,0.003171583,0.0,0.0,0.009576432
10:00:27,100.444397,0.005520917,18.40329933,1.151643038,0.003788843,0.009576588,19.45181084,998.387207,1.125453949,0.0,0.002965654,0.0,0.0,0.009576588
10:00:28,100.4276962,0.005400897,18.40444946,1.15211904,0.003789088,0.009576743,19.35770035,998.387085,1.125754952,0.0,0.002759726,0.0,0.0,0.009576743
10:00:29,100.4110031,0.005280877,18.40559959,1.151909947,0.003789334,0.009576898,19.35770035,998.387085,1.125607967,0.0,0.002553797,0.0,0.0,0.009576898
10:00:30,100.3824005,0.005160857,18.40674019,1.15170002,0.003789579,0.009577053,19.35770035,998.3870239,1.125460982,0.0,0.002347868,0.0,0.0,0.009577053
10:00:31,100.2823029,0.005040837,18.40789032,1.151489973,0.003789824,0.009577209,19.35770035,998.3870239,1.125313997,0.0,0.002141939,0.0,0.0,0.009577209
10:00:32,100.2202988,0.004920817,18.40904045,1.151280999,0.003790069,0.009577365,19.35770035,998.3869019,1.125167012,0.0,0.001936011,0.0,0.0,0.009577365
10:00:33,100.2012024,0.004800797,18.41017914,1.151072025,0.003790315,0.009577519,19.35770035,998.3869019,1.125020027,0.0,0.001730082,0.0,0.0,0.009577519
10:00:34,100.1439972,0.004680777,18.41132927,1.150861979,0.00379056,0.009577675,19.35770035,998.3867798,1.124873042,0.0,0.002450832,0.0,0.0,0.009577675
10:00:35,100.0867996,0.004560757,18.4124794,1.150652051,0.003790805,0.009577829,19.35770035,998.3867798,1.124726057,0.0,0.003171583,0.0,0.0,0.009577829
10:00:36,99.98664856,0.004440738,18.41362953,1.150442958,0.00379105,0.009577985,19.35770035,998.3867188,1.124578953,0.0,0.003892333,0.0,0.0,0.009577985
10:00:37,99.95326996,0.004320717,18.41477966,1.150496006,0.003791295,0.00957814,19.35770035,998.3867188,1.124431968,0.0,0.004613084,0.0,0.0,0.00957814
10:00:38,99.8960495,0.004200697,18.41592026,1.150549054,0.003791541,0.009578295,19.35770035,998.3865967,1.124284983,0.0,0.004036483,0.0,0.0,0.009578295
10:00:39,99.78636932,0.004080678,18.41707039,1.150601983,0.003791786,0.009578452,19.35770035,998.3864746,1.124137998,0.0,0.003459883,0.0,0.0,0.009578452
10:00:40,99.74344635,0.003960657,18.41822052,1.150375009,0.003792031,0.009578606,19.35770035,998.3864746,1.123991013,0.0,0.002883283,0.0,0.0,0.009578606
10:00:41,99.62423706,0.003840637,18.41935921,1.150148034,0.003792276,0.009578762,19.35770035,998.3864136,1.123844028,0.0,0.002306682,0.0,0.0,0.009578762
10:00:42,99.61947632,0.003720618,18.42050934,1.14992094,0.003792522,0.009578917,19.35770035,998.3864136,1.123697042,0.0,0.001730082,0.0,0.0,0.009578917
10:00:43,99.61470795,0.003600598,18.42165947,1.149693966,0.003792767,0.009579072,19.35770035,998.3864136,1.123550057,0.0,0.002090458,0.0,0.0,0.009579072
10:00:44,99.55748749,0.003480577,18.4228096,1.149466991,0.003793012,0.009579228,19.35770035,998.3862915,1.123402953,0.0,0.002450833,0.0,0.0,0.009579228
10:00:45,99.49073029,0.003360558,18.42395973,1.149238944,0.003793258,0.009579382,19.35770035,998.3862305,1.123255968,0.0,0.002330708,0.0,0.0,0.009579382
10:00:46,99.42398071,0.003240538,18.42510033,1.14901197,0.003793503,0.009579538,19.35770035,998.3862305,1.12331903,0.0,0.002210583,0.0,0.0,0.009579538
10:00:47,99.35722351,0.003120518,18.42625046,1.148784995,0.003793748,0.009579692,19.51868057,998.3861084,1.123383045,0.0,0.002090458,0.0,0.0,0.009579692
10:00:48,99.32383728,0.003000498,18.42740059,1.148558021,0.003793993,0.009579848,19.51868057,998.3859863,1.123445988,0.0,0.001970332,0.0,0.0,0.009579848
10:00:49,99.29045105,0.002880478,18.42853928,1.148331046,0.003794238,0.009580004,19.51868057,998.3859863,1.123509049,0.0,0.001850207,0.0,0.0,0.009580004
10:00:50,99.20938873,0.002760458,18.42968941,1.148617983,0.003794484,0.009580159,19.51868057,998.3859253,1.123571992,0.0,0.001730082,0.0,0.0,0.009580159
10:00:51,99.17124176,0.002640439,18.43083954,1.148905993,0.003794729,0.009580314,19.51868057,998.3859253,1.123636007,0.0,0.001970332,0.0,0.0,0.009580314
10:00:52,99.16647339,0.002520418,18.43198967,1.149193048,0.003794974,0.009580469,19.2635994,998.3859253,1.12369895,0.0,0.002210583,0.0,0.0,0.009580469
10:00:53,99.65284729,0.002400398,18.4331398,1.149481058,0.003795219,0.009580624,19.2635994,998.3858032,1.123762012,0.0,0.002450833,0.0,0.0,0.009580624
10:00:54,100.2966003,0.002280379,18.4342804,1.149767995,0.003795465,0.009580781,19.2635994,998.3856812,1.123826027,0.0,0.002811208,0.0,0.0,0.009580781
10:00:55,100.4253998,0.002160359,18.43543053,1.149767995,0.00379571,0.009580935,19.2635994,998.3856812,1.123888969,0.0,0.003171583,0.0,0.0,0.009580935
10:00:56,100.4181976,0.002040338,18.43658066,1.149767995,0.003795955,0.009581091,19.2635994,998.3856201,1.123952031,0.0,0.0030915,0.0,0.0,0.009581091
10:00:57,100.4110031,0.001920319,18.43773079,1.149767995,0.0037962,0.009581245,19.5145607,998.3856201,1.124014974,0.0,0.003011416,0.0,0.0,0.009581245
10:00:58,100.3300018,0.001800299,18.43886948,1.149767995,0.003796445,0.009581401,19.5145607,998.385498,1.124078989,0.0,0.002931333,0.0,0.0,0.009581401
10:00:59,100.3252029,0.001680279,18.44001961,1.149767995,0.003796691,0.009581557,19.5145607,998.385376,1.124142051,0.0,0.00285125,0.0,0.0,0.009581557
10:01:00,100.2154999,0.001560259,18.44116974,1.151167989,0.003796936,0.009581711,19.5145607,998.385376,1.124155045,0.0,0.002771166,0.0,0.0,0.009581711
10:01:01,100.1502991,0.001440239,18.44231987,1.151002049,0.003797181,0.009581868,19.2635994,998.385376,1.124168992,0.0,0.002691083,0.0,0.0,0.009581868
10:01:02,100.0851974,0.001320219,18.44346046,1.150835991,0.003797427,0.009582021,19.2635994,998.3853149,1.124181986,0.0,0.002611,0.0,0.0,0.009582021
10:01:03,100.0199966,0.0012002,18.4446106,1.150670052,0.003797672,0.009582178,19.2635994,998.3853149,1.12419498,0.0,0.002530916,0.0,0.0,0.009582178
10:01:04,99.93656158,0.001080179,18.44576073,1.150504947,0.003797917,0.009582332,19.2635994,998.3851929,1.124207973,0.0,0.002450833,0.0,0.0,0.009582332
10:01:05,99.85312653,0.000960159,18.44691086,1.150339007,0.003798162,0.009582488,19.2635994,998.3850708,1.124220967,0.0,0.002811208,0.0,0.0,0.009582488
10:01:06,99.85312653,0.00084014,18.44804955,1.150172949,0.003798408,0.009582643,19.2635994,998.3850708,1.124235034,0.0,0.003171583,0.0,0.0,0.009582643
10:01:07,99.7959137,0.00072012,18.44919968,1.15000701,0.003798653,0.009582798,19.2635994,998.3850098,1.124248028,0.0,0.003068619,0.0,0.0,0.009582798
10:01:08,99.71484375,0.000600099,18.45034981,1.150815964,0.003798898,0.009582954,19.2635994,998.3848877,1.124261022,0.0,0.002965654,0.0,0.0,0.009582954
10:01:09,99.70053864,0.00048008,18.45149994,1.151625037,0.003799143,0.009583109,19.2635994,998.3848877,1.124274015,0.0,0.00286269,0.0,0.0,0.009583109
10:01:10,99.64808655,0.00036006,18.45264053,1.151340008,0.003799388,0.009583265,19.2635994,998.3848877,1.124287009,0.0,0.002759726,0.0,0.0,0.009583265
10:01:11,99.59562683,0.00024004,18.45379066,1.151054025,0.003799634,0.00958342,19.34180069,998.3848267,1.124300003,0.0,0.002656762,0.0,0.0,0.00958342
10:01:12,99.50980377,0.00012002,18.4549408,1.150768995,0.003799879,0.009583575,19.34301949,998.3848267,1.124313951,0.0,0.002553797,0.0,0.0,0.009583575
10:01:13,99.45258331,1.38e-13,18.45609093,1.150483966,0.003800124,0.00958373,19.34424973,998.3847046,1.124326944,0.0,0.002450833,0.0,0.0,0.00958373
10:01:14,99.39536285,0.172641397,18.45722961,1.150197983,0.003800369,0.009583885,19.34547043,998.3845825,1.124340057,0.0,0.0,0.0,0.0,0.009583885
10:01:15,99.4048996,0.168102697,18.45837975,1.149912953,0.003800615,0.00958404,19.34668922,998.3845825,1.124353051,0.0,0.0,0.0,0.0,0.00958404
10:01:16,99.26660919,0.163563907,18.45952988,1.149855018,0.00380086,0.009584197,19.34791946,998.3845215,1.124366999,0.0,0.0,0.0,0.0,0.009584197
10:01:17,99.23799896,0.159025207,18.46068001,1.149796963,0.003801105,0.009584351,19.34914017,998.3845215,1.124379992,0.0,0.003171583,0.0,0.0,0.009584351
10:01:18,99.20938873,0.154486403,18.4618206,1.149767995,0.00380135,0.009584507,19.35036087,998.3843994,1.124392986,0.0,0.003171583,0.0,0.0,0.009584507
10:01:19,99.14978027,0.149947703,18.46297073,1.149793029,0.003801595,0.009584662,19.3515892,998.3843994,1.124554992,0.0,0.003171583,0.0,0.0,0.009584662
10:01:20,99.09017944,0.145408899,18.46412086,1.14981699,0.003801841,0.009584817,19.35280991,998.3842773,1.124716997,0.0,0.003171583,0.0,0.0,0.009584817
10:01:21,99.06871796,0.140870199,18.46526909,1.149842024,0.003802086,0.009584973,19.35403061,998.3842773,1.124879003,0.0,0.003171583,0.0,0.0,0.009584973
10:01:22,99.04725647,0.136331499,18.46640968,1.149865985,0.003802331,0.009585127,19.35526085,998.3842163,1.125041008,0.0,0.003171583,0.0,0.0,0.009585127
10:01:23,98.99958038,0.131792694,18.46755981,1.149891019,0.003802577,0.009585284,19.35647964,998.3842163,1.125203967,0.0,0.003171583,0.0,0.0,0.009585284
10:01:24,98.99481201,0.127253994,18.46870995,1.150264978,0.003802822,0.009585438,19.35770035,998.3840942,1.125365973,0.0,0.003171583,0.0,0.0,0.009585438
10:01:25,98.96143341,0.122715198,18.46986008,1.150639057,0.003803067,0.009585594,19.20085907,998.3839722,1.125527978,0.0,0.003011416,0.0,0.0,0.009585594
10:01:26,98.96620178,0.118176498,18.47100067,1.151011944,0.003803312,0.009585748,19.20085907,998.3839722,1.125689983,0.0,0.002851249,0.0,0.0,0.009585748
10:01:27,99.04250336,0.113637701,18.4721508,1.151386023,0.003803557,0.009585904,19.20085907,998.3839111,1.125805974,0.0,0.002691083,0.0,0.0,0.009585904
10:01:28,99.05203247,0.109099001,18.47330093,1.14992702,0.003803803,0.009586059,19.20085907,998.3839111,1.125921965,0.0,0.002530916,0.0,0.0,0.009586059
10:01:29,98.99481201,0.104560196,18.47444916,1.150493026,0.003804048,0.009586215,19.20085907,998.3839111,1.126039028,0.0,0.002370749,0.0,0.0,0.009586215
10:01:30,99.08541107,0.100021496,18.47558975,1.151059031,0.003804293,0.00958637,19.48317909,998.3837891,1.126155019,0.0,0.002210582,0.0,0.0,0.00958637
10:01:31,99.27615356,0.095482759,18.47673988,1.151625037,0.003804538,0.009586525,19.48317909,998.383728,1.126271009,0.0,0.002050416,0.0,0.0,0.009586525
10:01:32,99.53365326,0.090944007,18.47789001,1.151625037,0.003804784,0.009586681,19.48317909,998.383728,1.126387954,0.0,0.001890249,0.0,0.0,0.009586681
10:01:33,99.91034698,0.08640527,18.47904015,1.151625037,0.003805029,0.009586836,19.48317909,998.383606,1.126503944,0.0,0.001730082,0.0,0.0,0.009586836
10:01:34,100.3490982,0.081866533,18.48018074,1.153133988,0.003805274,0.009586991,19.48317909,998.3834839,1.126620054,0.0,0.0,0.0,0.0,0.009586991
10:01:35,100.8210983,0.077327788,18.48133087,1.153885007,0.003805519,0.009587146,19.29496956,998.3834839,1.127097011,0.0,0.0,0.0,0.0,0.009587146
10:01:36,101.0882034,0.072789043,18.4824791,1.154636025,0.003805764,0.009587302,19.29496956,998.3834229,1.12757504,0.0,0.0,0.0,0.0,0.009587302
10:01:37,101.3837967,0.068250291,18.48362923,1.155387044,0.00380601,0.009587457,19.29496956,998.3834229,1.128051996,0.0,0.003171583,0.0,0.0,0.009587457
10:01:38,101.6793976,0.063711546,18.48476982,1.156137943,0.003806255,0.009587612,19.29496956,998.3834229,1.128530025,0.0,0.003251666,0.0,0.0,0.009587612
10:01:39,101.8702011,0.059172809,18.48591995,1.156888962,0.0038065,0.009587768,19.10676003,998.3833008,1.129006982,0.0,0.00333175,0.0,0.0,0.009587768
10:01:40,102.1706009,0.054634061,18.48707008,1.15763998,0.003806746,0.009587923,19.10676003,998.3831787,1.129269958,0.0,0.003411833,0.0,0.0,0.009587923
10:01:41,102.4138031,0.050095331,18.48822021,1.157696009,0.003806991,0.009588078,19.10676003,998.3831787,1.129534006,0.0,0.003491916,0.0,0.0,0.009588078
10:01:42,102.6284027,0.045556579,18.48936081,1.157750964,0.003807236,0.009588233,19.10676003,998.3831177,1.129796982,0.0,0.003572,0.0,0.0,0.009588233
10:01:43,102.8429031,0.04101783,18.49051094,1.157806993,0.003807481,0.009588388,19.10676003,998.3831177,1.130059958,0.0,0.003652083,0.0,0.0,0.009588388
10:01:44,103.1242981,0.036479089,18.49165916,1.158583999,0.003807726,0.009588544,19.29496956,998.3829956,1.130426049,0.0,0.003732166,0.0,0.0,0.009588544
10:01:45,103.3412018,0.031940348,18.4928093,1.159360051,0.003807972,0.0095887,19.29496956,998.3828735,1.130792022,0.0,0.00381225,0.0,0.0,0.0095887
10:01:46,103.558197,0.0274016,18.49394989,1.160135984,0.003808217,0.009588854,19.29496956,998.3828735,1.131157041,0.0,0.003892333,0.0,0.0,0.009588854
10:01:47,103.5725021,0.022862859,18.49510002,1.160912991,0.003808462,0.00958901,19.29496956,998.3828735,1.131523013,0.0,0.003171583,0.0,0.0,0.00958901
10:01:48,102.5258026,0.01832412,18.49625015,1.16042304,0.003808707,0.009589165,19.29496956,998.3828125,1.131888986,0.0,0.002450833,0.0,0.0,0.009589165
10:01:49,101.4792023,0.01378537,18.49740028,1.159934044,0.003808952,0.009589321,19.29496956,998.3828125,1.131978989,0.0,0.002306683,0.0,0.0,0.009589321
10:01:50,101.1788025,0.009246628,18.49854088,1.159443974,0.003809198,0.009589476,19.29496956,998.3826904,1.132068992,0.0,0.002162533,0.0,0.0,0.009589476
10:01:51,101.145401,0.004707891,18.4996891,1.158954024,0.003809443,0.009589631,19.29496956,998.3826294,1.132158041,0.0,0.002018382,0.0,0.0,0.009589631
10:01:52,101.2931976,0.000169144,18.50083923,1.158998013,0.003809688,0.009589787,19.29496956,998.3826294,1.132248044,0.0,0.001874232,0.0,0.0,0.009589787
10:01:53,101.4981995,0.000167436,18.50198936,1.159041047,0.003809934,0.009589941,19.29496956,998.3825073,1.132338047,0.0,0.001730082,0.0,0.0,0.009589941
10:01:54,101.7414017,0.000165727,18.50312996,1.160644054,0.003810178,0.009590097,19.35770035,998.3823853,1.132521987,0.0,0.002450832,0.0,0.0,0.009590097
10:01:55,101.9225998,0.000164019,18.50428009,1.160861969,0.003810424,0.009590251,19.35770035,998.3823853,1.132706046,0.0,0.003171583,0.0,0.0,0.009590251
10:01:56,102.0656967,0.00016231,18.50543022,1.161079049,0.003810669,0.009590407,19.35770035,998.3823242,1.132891059,0.0,0.003171583,0.0,0.0,0.009590407
10:01:57,102.0371017,0.000160602,18.50658035,1.161296964,0.003810914,0.009590563,19.35770035,998.3823242,1.133074999,0.0,0.003171583,0.0,0.0,0.009590563
10:01:58,101.9465027,0.000158893,18.50772095,1.161514997,0.00381116,0.009590718,19.35770035,998.3823242,1.133259058,0.0,0.003068619,0.0,0.0,0.009590718
10:01:59,101.8844986,0.000157185,18.50886917,1.161731958,0.003811405,0.009590873,19.35770035,998.3822021,1.133442998,0.0,0.002965654,0.0,0.0,0.009590873
10:02:00,101.6508026,0.000155476,18.5100193,1.161949992,0.00381165,0.009591028,19.35770035,998.3820801,1.133627057,0.0,0.00286269,0.0,0.0,0.009591028
10:02:01,101.0643005,0.000153767,18.51116943,1.16138804,0.003811895,0.009591184,19.35770035,998.3820801,1.133811951,0.0,0.002759726,0.0,0.0,0.009591184
10:02:02,100.6352005,0.000152059,18.51231003,1.160827041,0.003812141,0.009591339,19.35770035,998.382019,1.13399601,0.0,0.002656762,0.0,0.0,0.009591339
10:02:03,100.2774963,0.00015035,18.51346016,1.160264969,0.003812386,0.009591494,19.35770035,998.382019,1.13417995,0.0,0.002553797,0.0,0.0,0.009591494
10:02:04,100.0915985,0.000148642,18.51461029,1.15970397,0.003812631,0.00959165,19.35770035,998.381897,1.134238005,0.0,0.002450833,0.0,0.0,0.00959165
10:02:05,99.9675827,0.000146933,18.51576042,1.159142017,0.003812876,0.009591804,19.35770035,998.3817749,1.13429594,0.0,0.002450833,0.0,0.0,0.009591804
10:02:06,99.87857056,0.000145225,18.51689911,1.160027981,0.003813122,0.00959196,19.35770035,998.3817749,1.134354949,0.0,0.002450833,0.0,0.0,0.00959196
10:02:07,99.78955078,0.000143516,18.51804924,1.160912991,0.003813367,0.009592116,19.35770035,998.3817749,1.134413004,0.0,0.002530916,0.0,0.0,0.009592116
10:02:08,99.70053864,0.000141808,18.51919937,1.160917044,0.003813612,0.00959227,19.35770035,998.3817139,1.134471059,0.0,0.002611,0.0,0.0,0.00959227
10:02:09,99.6623764,0.000140099,18.5203495,1.160920024,0.003813857,0.009592426,19.35770035,998.3817139,1.134528995,0.0,0.002691083,0.0,0.0,0.009592426
10:02:10,99.62423706,0.000138391,18.5214901,1.160923958,0.003814103,0.009592581,19.35770035,998.3815918,1.134588003,0.0,0.002771166,0.0,0.0,0.009592581
10:02:11,99.5670166,0.000136682,18.52264023,1.160928011,0.003814348,0.009592736,19.35770035,998.3814697,1.134646058,0.0,0.00285125,0.0,0.0,0.009592736
10:02:12,99.50980377,0.000134974,18.52379036,1.160930991,0.003814593,0.009592891,19.35770035,998.3814697,1.134703994,0.0,0.002931333,0.0,0.0,0.009592891
10:02:13,99.40966797,0.000133265,18.52494049,1.160935044,0.003814838,0.009593047,19.35770035,998.3814087,1.134811044,0.0,0.003011416,0.0,0.0,0.009593047
10:02:14,99.38583374,0.000131557,18.52607918,1.160938025,0.003815084,0.009593203,19.35770035,998.3812866,1.134919047,0.0,0.0030915,0.0,0.0,0.009593203
10:02:15,99.3381424,0.000129848,18.52722931,1.160941958,0.003815329,0.009593357,19.35770035,998.3812866,1.135025978,0.0,0.003171583,0.0,0.0,0.009593357
10:02:16,99.33336639,0.00012814,18.52837944,1.161399007,0.003815574,0.009593513,19.35770035,998.3812866,1.135133982,0.0,0.002811208,0.0,0.0,0.009593513
10:02:17,99.25229645,0.000126431,18.52952957,1.161856055,0.003815819,0.009593667,19.35770035,998.3812256,1.135241032,0.0,0.002450833,0.0,0.0,0.009593667
10:02:18,99.19508362,0.000124723,18.53067017,1.162312984,0.003816064,0.009593823,19.35770035,998.3812256,1.135347962,0.0,0.002450833,0.0,0.0,0.009593823
10:02:19,99.1116333,0.000123014,18.5318203,1.162770033,0.00381631,0.009593979,19.35770035,998.3811035,1.135455966,0.0,0.002450833,0.0,0.0,0.009593979
10:02:20,99.02819061,0.000121305,18.53297043,1.161579967,0.003816555,0.009594133,19.35770035,998.3809814,1.135563016,0.0,0.002450833,0.0,0.0,0.009594133
10:02:21,99.00434875,0.000119597,18.53412056,1.161188006,0.0038168,0.00959429,19.35770035,998.3809814,1.13567102,0.0,0.002450833,0.0,0.0,0.00959429
10:02:22,99.00434875,0.000117888,18.53525925,1.161157012,0.003817045,0.009594444,19.35770035,998.3809204,1.13577795,0.0,0.002450833,0.0,0.0,0.009594444
10:02:23,98.9805069,0.00011618,18.53640938,1.161126971,0.003817291,0.0095946,19.35770035,998.3809204,1.135620952,0.0,0.002450833,0.0,0.0,0.0095946
10:02:24,98.96143341,0.000114471,18.53755951,1.161095977,0.003817536,0.009594754,19.35770035,998.3807983,1.135463953,0.0,0.002450833,0.0,0.0,0.009594754
10:02:25,98.88513947,0.000112763,18.53870964,1.161066055,0.003817781,0.00959491,19.35770035,998.3807983,1.135308027,0.0,0.002450833,0.0,0.0,0.00959491
10:02:26,98.82553101,0.000111054,18.53985023,1.161034942,0.003818026,0.009595065,19.35770035,998.3806763,1.135151029,0.0,0.002450833,0.0,0.0,0.009595065
10:02:27,98.76592255,0.000109346,18.54100037,1.16100502,0.003818272,0.009595221,19.29496956,998.3806763,1.13499403,0.0,0.002450833,0.0,0.0,0.009595221
10:02:28,98.74685669,0.000107637,18.5421505,1.160974026,0.003818517,0.009595376,19.30281067,998.3806152,1.134989977,0.0,0.002450833,0.0,0.0,0.009595376
10:02:29,98.7277832,0.000105929,18.54330063,1.160943985,0.003818762,0.009595531,19.31064987,998.3806152,1.13498497,0.0,0.002450833,0.0,0.0,0.009595531
10:02:30,98.76114655,0.00010422,18.54445076,1.160912991,0.003819007,0.009595687,19.31848907,998.3804932,1.134981036,0.0,0.002450833,0.0,0.0,0.009595687
10:02:31,98.83746338,0.000102512,18.54558945,1.159373999,0.003819252,0.009595842,19.32633972,998.3803711,1.134976983,0.0,0.002450833,0.0,0.0,0.009595842
10:02:32,99.00434875,0.000100803,18.54673958,1.160053015,0.003819498,0.009595997,19.33418083,998.3803711,1.134971976,0.0,0.002450833,0.0,0.0,0.009595997
10:02:33,99.4764328,9.91e-05,18.54788971,1.160732031,0.003819743,0.009596152,19.34202003,998.3803101,1.134968042,0.0,0.002450833,0.0,0.0,0.009596152
10:02:34,100.1344986,9.74e-05,18.5490303,1.161412001,0.003819988,0.009596308,19.34985924,998.3803101,1.134948969,0.0,0.002450833,0.0,0.0,0.009596308
10:02:35,100.6733017,9.57e-05,18.55018044,1.162091017,0.003820234,0.009596463,19.35770035,998.380188,1.134930968,0.0,0.002450833,0.0,0.0,0.009596463
10:02:36,100.9737015,9.4e-05,18.55133057,1.162770033,0.003820479,0.009596619,19.48317909,998.380188,1.134912014,0.0,0.002811208,0.0,0.0,0.009596619
10:02:37,101.0595016,9.23e-05,18.5524807,1.162770033,0.003820724,0.009596773,19.48317909,998.380127,1.134892941,0.0,0.003171583,0.0,0.0,0.009596773
10:02:38,101.0022964,9.06e-05,18.55363083,1.162207007,0.003820969,0.009596929,19.48317909,998.380127,1.134873986,0.0,0.0030915,0.0,0.0,0.009596929
10:02:39,100.9283981,8.88e-05,18.55476952,1.161643028,0.003821214,0.009597084,19.48317909,998.3800049,1.134855986,0.0,0.003011416,0.0,0.0,0.009597084
10:02:40,100.8544998,8.71e-05,18.55591965,1.161080003,0.00382146,0.009597239,19.48317909,998.3798828,1.134837031,0.0,0.002931333,0.0,0.0,0.009597239
10:02:41,100.7352982,8.54e-05,18.55706978,1.161924958,0.003821705,0.009597395,19.13813019,998.3798828,1.134817958,0.0,0.00285125,0.0,0.0,0.009597395
10:02:42,100.6160965,8.37e-05,18.55821991,1.162770033,0.00382195,0.00959755,19.13813019,998.3798218,1.134799004,0.0,0.002771166,0.0,0.0,0.00959755
10:02:43,100.5827026,8.2e-05,18.5593605,1.162377,0.003822195,0.009597706,19.13813019,998.3798218,1.134781003,0.0,0.002691083,0.0,0.0,0.009597706
